Calificaci—n,"Categoria Real (1=Fraude, 0=NoFraude)",fp,tp,fpr,tpr,a
0.003529999,0,7295,86,0.727463103,0.977272727,0.72963622
0.003529999,0,7296,86,0.727562824,0.977272727,0.729735073
0.003529999,0,7297,86,0.727662545,0.977272727,0.729833926
0.003529999,0,7298,86,0.727762266,0.977272727,0.72993278
0.003529999,0,7299,86,0.727861986,0.977272727,0.730031633
0.003529999,0,7300,86,0.727961707,0.977272727,0.730130486
0.003529999,0,7301,86,0.728061428,0.977272727,0.73022934
0.003529999,0,7302,86,0.728161149,0.977272727,0.730328193
0.003529999,0,7303,86,0.72826087,0.977272727,0.730427046
0.003529999,1,7303,87,0.72826087,0.988636364,0.7305259
0.003529999,0,7304,87,0.72836059,0.988636364,0.730624753
0.003529999,0,7305,87,0.728460311,0.988636364,0.730723606
0.003529999,0,7306,87,0.728560032,0.988636364,0.730822459
0.003529999,0,7307,87,0.728659753,0.988636364,0.730921313
0.003529999,0,7308,87,0.728759473,0.988636364,0.731020166
0.003529999,0,7309,87,0.728859194,0.988636364,0.731119019
0.003529999,0,7310,87,0.728958915,0.988636364,0.731217873
0.003529999,0,7311,87,0.729058636,0.988636364,0.731316726
0.003529999,0,7312,87,0.729158357,0.988636364,0.731415579
0.003529999,0,7313,87,0.729258077,0.988636364,0.731514433
0.003529999,0,7314,87,0.729357798,0.988636364,0.731613286
0.003529999,0,7315,87,0.729457519,0.988636364,0.731712139
0.003529999,0,7316,87,0.72955724,0.988636364,0.731810992
0.003529999,0,7317,87,0.729656961,0.988636364,0.731909846
0.003529999,0,7318,87,0.729756681,0.988636364,0.732008699
0.003529999,0,7319,87,0.729856402,0.988636364,0.732107552
0.003529999,0,7320,87,0.729956123,0.988636364,0.732206406
0.003529999,0,7321,87,0.730055844,0.988636364,0.732305259
0.003529999,0,7322,87,0.730155564,0.988636364,0.732404112
0.003529999,0,7323,87,0.730255285,0.988636364,0.732502966
0.003529999,0,7324,87,0.730355006,0.988636364,0.732601819
0.003529999,0,7325,87,0.730454727,0.988636364,0.732700672
0.003529999,0,7326,87,0.730554448,0.988636364,0.732799526
0.003529999,0,7327,87,0.730654168,0.988636364,0.732898379
0.003529999,0,7328,87,0.730753889,0.988636364,0.732997232
0.003529999,0,7329,87,0.73085361,0.988636364,0.733096085
0.003529999,0,7330,87,0.730953331,0.988636364,0.733194939
0.003529999,0,7331,87,0.731053051,0.988636364,0.733293792
0.003529999,0,7332,87,0.731152772,0.988636364,0.733392645
0.003529999,0,7333,87,0.731252493,0.988636364,0.733491499
0.003529999,0,7334,87,0.731352214,0.988636364,0.733590352
0.003529999,0,7335,87,0.731451935,0.988636364,0.733689205
0.003529999,0,7336,87,0.731551655,0.988636364,0.733788059
0.003529999,0,7337,87,0.731651376,0.988636364,0.733886912
0.003529999,0,7338,87,0.731751097,0.988636364,0.733985765
0.003529999,0,7339,87,0.731850818,0.988636364,0.734084618
0.003529999,0,7340,87,0.731950538,0.988636364,0.734183472
0.003529999,0,7341,87,0.732050259,0.988636364,0.734282325
0.003529999,0,7342,87,0.73214998,0.988636364,0.734381178
0.003529999,0,7343,87,0.732249701,0.988636364,0.734480032
0.003529999,0,7344,87,0.732349422,0.988636364,0.734578885
0.003529999,0,7345,87,0.732449142,0.988636364,0.734677738
0.003529999,0,7346,87,0.732548863,0.988636364,0.734776592
0.003529999,0,7347,87,0.732648584,0.988636364,0.734875445
0.003529999,0,7348,87,0.732748305,0.988636364,0.734974298
0.003529999,0,7349,87,0.732848026,0.988636364,0.735073151
0.003529999,0,7350,87,0.732947746,0.988636364,0.735172005
0.003529999,0,7351,87,0.733047467,0.988636364,0.735270858
0.003529999,0,7352,87,0.733147188,0.988636364,0.735369711
0.003529999,0,7353,87,0.733246909,0.988636364,0.735468565
0.003529999,0,7354,87,0.733346629,0.988636364,0.735567418
0.003529999,0,7355,87,0.73344635,0.988636364,0.735666271
0.003529999,0,7356,87,0.733546071,0.988636364,0.735765125
0.003529999,0,7357,87,0.733645792,0.988636364,0.735863978
0.003529999,0,7358,87,0.733745513,0.988636364,0.735962831
0.003529999,0,7359,87,0.733845233,0.988636364,0.736061684
0.003529999,0,7360,87,0.733944954,0.988636364,0.736160538
0.003529999,0,7361,87,0.734044675,0.988636364,0.736259391
0.003529999,0,7362,87,0.734144396,0.988636364,0.736358244
0.003529999,0,7363,87,0.734244116,0.988636364,0.736457098
0.003529999,0,7364,87,0.734343837,0.988636364,0.736555951
0.003529999,0,7365,87,0.734443558,0.988636364,0.736654804
0.003529999,0,7366,87,0.734543279,0.988636364,0.736753658
0.003529999,0,7367,87,0.734643,0.988636364,0.736852511
0.003529999,0,7368,87,0.73474272,0.988636364,0.736951364
0.003529999,0,7369,87,0.734842441,0.988636364,0.737050217
0.003529999,0,7370,87,0.734942162,0.988636364,0.737149071
0.003529999,0,7371,87,0.735041883,0.988636364,0.737247924
0.003529999,0,7372,87,0.735141604,0.988636364,0.737346777
0.003529999,0,7373,87,0.735241324,0.988636364,0.737445631
0.003529999,0,7374,87,0.735341045,0.988636364,0.737544484
0.003529999,0,7375,87,0.735440766,0.988636364,0.737643337
0.003529999,0,7376,87,0.735540487,0.988636364,0.737742191
0.003529999,0,7377,87,0.735640207,0.988636364,0.737841044
0.003529999,0,7378,87,0.735739928,0.988636364,0.737939897
0.003529999,0,7379,87,0.735839649,0.988636364,0.73803875
0.003529999,0,7380,87,0.73593937,0.988636364,0.738137604
0.003529999,0,7381,87,0.736039091,0.988636364,0.738236457
0.003529999,0,7382,87,0.736138811,0.988636364,0.73833531
0.003529999,0,7383,87,0.736238532,0.988636364,0.738434164
0.003529999,0,7384,87,0.736338253,0.988636364,0.738533017
0.003529999,0,7385,87,0.736437974,0.988636364,0.73863187
0.003529999,0,7386,87,0.736537694,0.988636364,0.738730724
0.003529999,0,7387,87,0.736637415,0.988636364,0.738829577
0.003529999,0,7388,87,0.736737136,0.988636364,0.73892843
0.003529999,0,7389,87,0.736836857,0.988636364,0.739027284
0.003529999,0,7390,87,0.736936578,0.988636364,0.739126137
0.003529999,0,7391,87,0.737036298,0.988636364,0.73922499
0.003529999,0,7392,87,0.737136019,0.988636364,0.739323843
0.003529999,0,7393,87,0.73723574,0.988636364,0.739422697
0.003529999,0,7394,87,0.737335461,0.988636364,0.73952155
0.003529999,0,7395,87,0.737435181,0.988636364,0.739620403
0.003529999,0,7396,87,0.737534902,0.988636364,0.739719257
0.003529999,0,7397,87,0.737634623,0.988636364,0.73981811
0.003529999,0,7398,87,0.737734344,0.988636364,0.739916963
0.003529999,0,7399,87,0.737834065,0.988636364,0.740015817
0.003529999,0,7400,87,0.737933785,0.988636364,0.74011467
0.003529999,0,7401,87,0.738033506,0.988636364,0.740213523
0.003529999,0,7402,87,0.738133227,0.988636364,0.740312376
0.003529999,0,7403,87,0.738232948,0.988636364,0.74041123
0.003529999,0,7404,87,0.738332669,0.988636364,0.740510083
0.003529999,0,7405,87,0.738432389,0.988636364,0.740608936
0.003529999,0,7406,87,0.73853211,0.988636364,0.74070779
0.003529999,0,7407,87,0.738631831,0.988636364,0.740806643
0.003529999,0,7408,87,0.738731552,0.988636364,0.740905496
0.003529999,0,7409,87,0.738831272,0.988636364,0.74100435
0.003529999,0,7410,87,0.738930993,0.988636364,0.741103203
0.003529999,0,7411,87,0.739030714,0.988636364,0.741202056
0.003529999,0,7412,87,0.739130435,0.988636364,0.741300909
0.003529999,0,7413,87,0.739230156,0.988636364,0.741399763
0.003529999,0,7414,87,0.739329876,0.988636364,0.741498616
0.003529999,0,7415,87,0.739429597,0.988636364,0.741597469
0.003529999,0,7416,87,0.739529318,0.988636364,0.741696323
0.003529999,0,7417,87,0.739629039,0.988636364,0.741795176
0.003529999,0,7418,87,0.739728759,0.988636364,0.741894029
0.003529999,0,7419,87,0.73982848,0.988636364,0.741992883
0.003529999,0,7420,87,0.739928201,0.988636364,0.742091736
0.003529999,0,7421,87,0.740027922,0.988636364,0.742190589
0.003529999,0,7422,87,0.740127643,0.988636364,0.742289442
0.003529999,0,7423,87,0.740227363,0.988636364,0.742388296
0.003529999,0,7424,87,0.740327084,0.988636364,0.742487149
0.003529999,0,7425,87,0.740426805,0.988636364,0.742586002
0.003529999,0,7426,87,0.740526526,0.988636364,0.742684856
0.003529999,0,7427,87,0.740626247,0.988636364,0.742783709
0.003529999,0,7428,87,0.740725967,0.988636364,0.742882562
0.003529999,0,7429,87,0.740825688,0.988636364,0.742981416
0.003529999,0,7430,87,0.740925409,0.988636364,0.743080269
0.003529999,0,7431,87,0.74102513,0.988636364,0.743179122
0.003529999,0,7432,87,0.74112485,0.988636364,0.743277975
0.003529999,0,7433,87,0.741224571,0.988636364,0.743376829
0.003529999,0,7434,87,0.741324292,0.988636364,0.743475682
0.003529999,0,7435,87,0.741424013,0.988636364,0.743574535
0.003529999,0,7436,87,0.741523734,0.988636364,0.743673389
0.003529999,0,7437,87,0.741623454,0.988636364,0.743772242
0.003529999,0,7438,87,0.741723175,0.988636364,0.743871095
0.003529999,0,7439,87,0.741822896,0.988636364,0.743969949
0.003529999,0,7440,87,0.741922617,0.988636364,0.744068802
0.003529999,0,7441,87,0.742022337,0.988636364,0.744167655
0.003529999,0,7442,87,0.742122058,0.988636364,0.744266509
0.003529999,0,7443,87,0.742221779,0.988636364,0.744365362
0.003529999,0,7444,87,0.7423215,0.988636364,0.744464215
0.003529999,0,7445,87,0.742421221,0.988636364,0.744563068
0.003529999,0,7446,87,0.742520941,0.988636364,0.744661922
0.003529999,0,7447,87,0.742620662,0.988636364,0.744760775
0.003529999,0,7448,87,0.742720383,0.988636364,0.744859628
0.003529999,0,7449,87,0.742820104,0.988636364,0.744958482
0.003529999,0,7450,87,0.742919824,0.988636364,0.745057335
0.003529999,0,7451,87,0.743019545,0.988636364,0.745156188
0.003529999,0,7452,87,0.743119266,0.988636364,0.745255042
0.003529999,0,7453,87,0.743218987,0.988636364,0.745353895
0.003529999,0,7454,87,0.743318708,0.988636364,0.745452748
0.003529999,0,7455,87,0.743418428,0.988636364,0.745551601
0.003529999,0,7456,87,0.743518149,0.988636364,0.745650455
0.003529999,0,7457,87,0.74361787,0.988636364,0.745749308
0.003529999,0,7458,87,0.743717591,0.988636364,0.745848161
0.003529999,0,7459,87,0.743817312,0.988636364,0.745947015
0.003529999,0,7460,87,0.743917032,0.988636364,0.746045868
0.003529999,0,7461,87,0.744016753,0.988636364,0.746144721
0.003529999,0,7462,87,0.744116474,0.988636364,0.746243575
0.003529999,0,7463,87,0.744216195,0.988636364,0.746342428
0.003529999,0,7464,87,0.744315915,0.988636364,0.746441281
0.003529999,0,7465,87,0.744415636,0.988636364,0.746540134
0.003529999,0,7466,87,0.744515357,0.988636364,0.746638988
0.003529999,0,7467,87,0.744615078,0.988636364,0.746737841
0.003529999,0,7468,87,0.744714799,0.988636364,0.746836694
0.003529999,0,7469,87,0.744814519,0.988636364,0.746935548
0.003529999,0,7470,87,0.74491424,0.988636364,0.747034401
0.003529999,0,7471,87,0.745013961,0.988636364,0.747133254
0.003529999,0,7472,87,0.745113682,0.988636364,0.747232108
0.003529999,0,7473,87,0.745213402,0.988636364,0.747330961
0.003529999,0,7474,87,0.745313123,0.988636364,0.747429814
0.003529999,0,7475,87,0.745412844,0.988636364,0.747528667
0.003529999,0,7476,87,0.745512565,0.988636364,0.747627521
0.003529999,0,7477,87,0.745612286,0.988636364,0.747726374
0.003529999,0,7478,87,0.745712006,0.988636364,0.747825227
0.003529999,0,7479,87,0.745811727,0.988636364,0.747924081
0.003529999,0,7480,87,0.745911448,0.988636364,0.748022934
0.003529999,0,7481,87,0.746011169,0.988636364,0.748121787
0.003529999,0,7482,87,0.74611089,0.988636364,0.748220641
0.003529999,0,7483,87,0.74621061,0.988636364,0.748319494
0.003529999,0,7484,87,0.746310331,0.988636364,0.748418347
0.003529999,0,7485,87,0.746410052,0.988636364,0.7485172
0.003529999,0,7486,87,0.746509773,0.988636364,0.748616054
0.003529999,0,7487,87,0.746609493,0.988636364,0.748714907
0.003529999,0,7488,87,0.746709214,0.988636364,0.74881376
0.003529999,0,7489,87,0.746808935,0.988636364,0.748912614
0.003529999,1,7489,88,0.746808935,1,0.749011467
0.003529999,0,7490,88,0.746908656,1,0.74911032
0.003529999,0,7491,88,0.747008377,1,0.749209174
0.003529999,0,7492,88,0.747108097,1,0.749308027
0.003529999,0,7493,88,0.747207818,1,0.74940688
0.003529999,0,7494,88,0.747307539,1,0.749505733
0.003529999,0,7495,88,0.74740726,1,0.749604587
0.003529999,0,7496,88,0.74750698,1,0.74970344
0.003529999,0,7497,88,0.747606701,1,0.749802293
0.003529999,0,7498,88,0.747706422,1,0.749901147
0.003529999,0,7499,88,0.747806143,1,0.75
0.003529999,0,7500,88,0.747905864,1,0.750098853
0.003529999,0,7501,88,0.748005584,1,0.750197707
0.003529999,0,7502,88,0.748105305,1,0.75029656
0.003529999,0,7503,88,0.748205026,1,0.750395413
0.003529999,0,7504,88,0.748304747,1,0.750494267
0.003529999,0,7505,88,0.748404467,1,0.75059312
0.003529999,0,7506,88,0.748504188,1,0.750691973
0.003529999,0,7507,88,0.748603909,1,0.750790826
0.003529999,0,7508,88,0.74870363,1,0.75088968
0.003529999,0,7509,88,0.748803351,1,0.750988533
0.003529999,0,7510,88,0.748903071,1,0.751087386
0.003529999,0,7511,88,0.749002792,1,0.75118624
0.003529999,0,7512,88,0.749102513,1,0.751285093
0.003529999,0,7513,88,0.749202234,1,0.751383946
0.003529999,0,7514,88,0.749301955,1,0.7514828
0.003529999,0,7515,88,0.749401675,1,0.751581653
0.003529999,0,7516,88,0.749501396,1,0.751680506
0.003529999,0,7517,88,0.749601117,1,0.751779359
0.003529999,0,7518,88,0.749700838,1,0.751878213
0.003529999,0,7519,88,0.749800558,1,0.751977066
0.003529999,0,7520,88,0.749900279,1,0.752075919
0.003529999,0,7521,88,0.75,1,0.752174773
0.003529999,0,7522,88,0.750099721,1,0.752273626
0.003529999,0,7523,88,0.750199442,1,0.752372479
0.003529999,0,7524,88,0.750299162,1,0.752471333
0.003529999,0,7525,88,0.750398883,1,0.752570186
0.003529999,0,7526,88,0.750498604,1,0.752669039
0.003529999,0,7527,88,0.750598325,1,0.752767892
0.003529999,0,7528,88,0.750698045,1,0.752866746
0.003529999,0,7529,88,0.750797766,1,0.752965599
0.003529999,0,7530,88,0.750897487,1,0.753064452
0.003529999,0,7531,88,0.750997208,1,0.753163306
0.003529999,0,7532,88,0.751096929,1,0.753262159
0.003529999,0,7533,88,0.751196649,1,0.753361012
0.003529999,0,7534,88,0.75129637,1,0.753459866
0.003529999,0,7535,88,0.751396091,1,0.753558719
0.003529999,0,7536,88,0.751495812,1,0.753657572
0.003529999,0,7537,88,0.751595533,1,0.753756425
0.003529999,0,7538,88,0.751695253,1,0.753855279
0.003529999,0,7539,88,0.751794974,1,0.753954132
0.003529999,0,7540,88,0.751894695,1,0.754052985
0.003529999,0,7541,88,0.751994416,1,0.754151839
0.003529999,0,7542,88,0.752094136,1,0.754250692
0.003529999,0,7543,88,0.752193857,1,0.754349545
0.003529999,0,7544,88,0.752293578,1,0.754448399
0.003529999,0,7545,88,0.752393299,1,0.754547252
0.003529999,0,7546,88,0.75249302,1,0.754646105
0.003529999,0,7547,88,0.75259274,1,0.754744958
0.003529999,0,7548,88,0.752692461,1,0.754843812
0.003529999,0,7549,88,0.752792182,1,0.754942665
0.003529999,0,7550,88,0.752891903,1,0.755041518
0.003529999,0,7551,88,0.752991623,1,0.755140372
0.003529999,0,7552,88,0.753091344,1,0.755239225
0.003529999,0,7553,88,0.753191065,1,0.755338078
0.003529999,0,7554,88,0.753290786,1,0.755436932
0.003529999,0,7555,88,0.753390507,1,0.755535785
0.003529999,0,7556,88,0.753490227,1,0.755634638
0.003529999,0,7557,88,0.753589948,1,0.755733491
0.003529999,0,7558,88,0.753689669,1,0.755832345
0.003529999,0,7559,88,0.75378939,1,0.755931198
0.003529999,0,7560,88,0.75388911,1,0.756030051
0.003529999,0,7561,88,0.753988831,1,0.756128905
0.003529999,0,7562,88,0.754088552,1,0.756227758
0.003529999,0,7563,88,0.754188273,1,0.756326611
0.003529999,0,7564,88,0.754287994,1,0.756425465
0.003529999,0,7565,88,0.754387714,1,0.756524318
0.003529999,0,7566,88,0.754487435,1,0.756623171
0.003529999,0,7567,88,0.754587156,1,0.756722025
0.003529999,0,7568,88,0.754686877,1,0.756820878
0.003529999,0,7569,88,0.754786598,1,0.756919731
0.003529999,0,7570,88,0.754886318,1,0.757018584
0.003529999,0,7571,88,0.754986039,1,0.757117438
0.003529999,0,7572,88,0.75508576,1,0.757216291
0.003529999,0,7573,88,0.755185481,1,0.757315144
0.003529999,0,7574,88,0.755285201,1,0.757413998
0.003529999,0,7575,88,0.755384922,1,0.757512851
0.003529999,0,7576,88,0.755484643,1,0.757611704
0.003529999,0,7577,88,0.755584364,1,0.757710558
0.003529999,0,7578,88,0.755684085,1,0.757809411
0.003529999,0,7579,88,0.755783805,1,0.757908264
0.003529999,0,7580,88,0.755883526,1,0.758007117
0.003529999,0,7581,88,0.755983247,1,0.758105971
0.003529999,0,7582,88,0.756082968,1,0.758204824
0.003529999,0,7583,88,0.756182688,1,0.758303677
0.003529999,0,7584,88,0.756282409,1,0.758402531
0.003529999,0,7585,88,0.75638213,1,0.758501384
0.003529999,0,7586,88,0.756481851,1,0.758600237
0.003529999,0,7587,88,0.756581572,1,0.758699091
0.003529999,0,7588,88,0.756681292,1,0.758797944
0.003529999,0,7589,88,0.756781013,1,0.758896797
0.003529999,0,7590,88,0.756880734,1,0.75899565
0.003529999,0,7591,88,0.756980455,1,0.759094504
0.003529999,0,7592,88,0.757080176,1,0.759193357
0.003529999,0,7593,88,0.757179896,1,0.75929221
0.003529999,0,7594,88,0.757279617,1,0.759391064
0.003529999,0,7595,88,0.757379338,1,0.759489917
0.003529999,0,7596,88,0.757479059,1,0.75958877
0.003529999,0,7597,88,0.757578779,1,0.759687624
0.003529999,0,7598,88,0.7576785,1,0.759786477
0.003529999,0,7599,88,0.757778221,1,0.75988533
0.003529999,0,7600,88,0.757877942,1,0.759984183
0.003529999,0,7601,88,0.757977663,1,0.760083037
0.003529999,0,7602,88,0.758077383,1,0.76018189
0.003529999,0,7603,88,0.758177104,1,0.760280743
0.003529999,0,7604,88,0.758276825,1,0.760379597
0.003529999,0,7605,88,0.758376546,1,0.76047845
0.003529999,0,7606,88,0.758476266,1,0.760577303
0.003529999,0,7607,88,0.758575987,1,0.760676157
0.003529999,0,7608,88,0.758675708,1,0.76077501
0.003529999,0,7609,88,0.758775429,1,0.760873863
0.003529999,0,7610,88,0.75887515,1,0.760972716
0.003529999,0,7611,88,0.75897487,1,0.76107157
0.003529999,0,7612,88,0.759074591,1,0.761170423
0.003529999,0,7613,88,0.759174312,1,0.761269276
0.003529999,0,7614,88,0.759274033,1,0.76136813
0.003529999,0,7615,88,0.759373753,1,0.761466983
0.003529999,0,7616,88,0.759473474,1,0.761565836
0.003529999,0,7617,88,0.759573195,1,0.76166469
0.003529999,0,7618,88,0.759672916,1,0.761763543
0.003529999,0,7619,88,0.759772637,1,0.761862396
0.003529999,0,7620,88,0.759872357,1,0.76196125
0.003529999,0,7621,88,0.759972078,1,0.762060103
0.003529999,0,7622,88,0.760071799,1,0.762158956
0.003529999,0,7623,88,0.76017152,1,0.762257809
0.003529999,0,7624,88,0.760271241,1,0.762356663
0.003529999,0,7625,88,0.760370961,1,0.762455516
0.003529999,0,7626,88,0.760470682,1,0.762554369
0.003529999,0,7627,88,0.760570403,1,0.762653223
0.003529999,0,7628,88,0.760670124,1,0.762752076
0.003529999,0,7629,88,0.760769844,1,0.762850929
0.003529999,0,7630,88,0.760869565,1,0.762949783
0.003529999,0,7631,88,0.760969286,1,0.763048636
0.003529999,0,7632,88,0.761069007,1,0.763147489
0.003529999,0,7633,88,0.761168728,1,0.763246342
0.003529999,0,7634,88,0.761268448,1,0.763345196
0.003529999,0,7635,88,0.761368169,1,0.763444049
0.003529999,0,7636,88,0.76146789,1,0.763542902
0.003529999,0,7637,88,0.761567611,1,0.763641756
0.003529999,0,7638,88,0.761667331,1,0.763740609
0.003529999,0,7639,88,0.761767052,1,0.763839462
0.003529999,0,7640,88,0.761866773,1,0.763938316
0.003529999,0,7641,88,0.761966494,1,0.764037169
0.003529999,0,7642,88,0.762066215,1,0.764136022
0.003529999,0,7643,88,0.762165935,1,0.764234875
0.003529999,0,7644,88,0.762265656,1,0.764333729
0.003529999,0,7645,88,0.762365377,1,0.764432582
0.003529999,0,7646,88,0.762465098,1,0.764531435
0.003529999,0,7647,88,0.762564819,1,0.764630289
0.003529999,0,7648,88,0.762664539,1,0.764729142
0.003529999,0,7649,88,0.76276426,1,0.764827995
0.003529999,0,7650,88,0.762863981,1,0.764926849
0.003529999,0,7651,88,0.762963702,1,0.765025702
0.003529999,0,7652,88,0.763063422,1,0.765124555
0.003529999,0,7653,88,0.763163143,1,0.765223408
0.003529999,0,7654,88,0.763262864,1,0.765322262
0.003529999,0,7655,88,0.763362585,1,0.765421115
0.003529999,0,7656,88,0.763462306,1,0.765519968
0.003529999,0,7657,88,0.763562026,1,0.765618822
0.003529999,0,7658,88,0.763661747,1,0.765717675
0.003529999,0,7659,88,0.763761468,1,0.765816528
0.003529999,0,7660,88,0.763861189,1,0.765915382
0.003529999,0,7661,88,0.763960909,1,0.766014235
0.003529999,0,7662,88,0.76406063,1,0.766113088
0.003529999,0,7663,88,0.764160351,1,0.766211941
0.003529999,0,7664,88,0.764260072,1,0.766310795
0.003529999,0,7665,88,0.764359793,1,0.766409648
0.003529999,0,7666,88,0.764459513,1,0.766508501
0.003529999,0,7667,88,0.764559234,1,0.766607355
0.003529999,0,7668,88,0.764658955,1,0.766706208
0.003529999,0,7669,88,0.764758676,1,0.766805061
0.003529999,0,7670,88,0.764858396,1,0.766903915
0.003529999,0,7671,88,0.764958117,1,0.767002768
0.003529999,0,7672,88,0.765057838,1,0.767101621
0.003529999,0,7673,88,0.765157559,1,0.767200474
0.003529999,0,7674,88,0.76525728,1,0.767299328
0.003529999,0,7675,88,0.765357,1,0.767398181
0.003529999,0,7676,88,0.765456721,1,0.767497034
0.003529999,0,7677,88,0.765556442,1,0.767595888
0.003529999,0,7678,88,0.765656163,1,0.767694741
0.003529999,0,7679,88,0.765755884,1,0.767793594
0.003529999,0,7680,88,0.765855604,1,0.767892448
0.003529999,0,7681,88,0.765955325,1,0.767991301
0.003529999,0,7682,88,0.766055046,1,0.768090154
0.003529999,0,7683,88,0.766154767,1,0.768189008
0.003529999,0,7684,88,0.766254487,1,0.768287861
0.003529999,0,7685,88,0.766354208,1,0.768386714
0.003529999,0,7686,88,0.766453929,1,0.768485567
0.003529999,0,7687,88,0.76655365,1,0.768584421
0.003529999,0,7688,88,0.766653371,1,0.768683274
0.003529999,0,7689,88,0.766753091,1,0.768782127
0.003529999,0,7690,88,0.766852812,1,0.768880981
0.003529999,0,7691,88,0.766952533,1,0.768979834
0.003529999,0,7692,88,0.767052254,1,0.769078687
0.003529999,0,7693,88,0.767151974,1,0.769177541
0.003529999,0,7694,88,0.767251695,1,0.769276394
0.003529999,0,7695,88,0.767351416,1,0.769375247
0.003529999,0,7696,88,0.767451137,1,0.7694741
0.003529999,0,7697,88,0.767550858,1,0.769572954
0.003529999,0,7698,88,0.767650578,1,0.769671807
0.003529999,0,7699,88,0.767750299,1,0.76977066
0.003529999,0,7700,88,0.76785002,1,0.769869514
0.003529999,0,7701,88,0.767949741,1,0.769968367
0.003529999,0,7702,88,0.768049462,1,0.77006722
0.003529999,0,7703,88,0.768149182,1,0.770166074
0.003529999,0,7704,88,0.768248903,1,0.770264927
0.003529999,0,7705,88,0.768348624,1,0.77036378
0.003529999,0,7706,88,0.768448345,1,0.770462633
0.003529999,0,7707,88,0.768548065,1,0.770561487
0.003529999,0,7708,88,0.768647786,1,0.77066034
0.003529999,0,7709,88,0.768747507,1,0.770759193
0.003529999,0,7710,88,0.768847228,1,0.770858047
0.003529999,0,7711,88,0.768946949,1,0.7709569
0.003529999,0,7712,88,0.769046669,1,0.771055753
0.003529999,0,7713,88,0.76914639,1,0.771154607
0.003529999,0,7714,88,0.769246111,1,0.77125346
0.003529999,0,7715,88,0.769345832,1,0.771352313
0.003529999,0,7716,88,0.769445552,1,0.771451166
0.003529999,0,7717,88,0.769545273,1,0.77155002
0.003529999,0,7718,88,0.769644994,1,0.771648873
0.003529999,0,7719,88,0.769744715,1,0.771747726
0.003529999,0,7720,88,0.769844436,1,0.77184658
0.003529999,0,7721,88,0.769944156,1,0.771945433
0.003529999,0,7722,88,0.770043877,1,0.772044286
0.003529999,0,7723,88,0.770143598,1,0.77214314
0.003529999,0,7724,88,0.770243319,1,0.772241993
0.003529999,0,7725,88,0.770343039,1,0.772340846
0.003529999,0,7726,88,0.77044276,1,0.772439699
0.003529999,0,7727,88,0.770542481,1,0.772538553
0.003529999,0,7728,88,0.770642202,1,0.772637406
0.003529999,0,7729,88,0.770741923,1,0.772736259
0.003529999,0,7730,88,0.770841643,1,0.772835113
0.003529999,0,7731,88,0.770941364,1,0.772933966
0.003529999,0,7732,88,0.771041085,1,0.773032819
0.003529999,0,7733,88,0.771140806,1,0.773131673
0.003529999,0,7734,88,0.771240527,1,0.773230526
0.003529999,0,7735,88,0.771340247,1,0.773329379
0.003529999,0,7736,88,0.771439968,1,0.773428233
0.003529999,0,7737,88,0.771539689,1,0.773527086
0.003529999,0,7738,88,0.77163941,1,0.773625939
0.003529999,0,7739,88,0.77173913,1,0.773724792
0.003529999,0,7740,88,0.771838851,1,0.773823646
0.003529999,0,7741,88,0.771938572,1,0.773922499
0.003529999,0,7742,88,0.772038293,1,0.774021352
0.003529999,0,7743,88,0.772138014,1,0.774120206
0.003529999,0,7744,88,0.772237734,1,0.774219059
0.003529999,0,7745,88,0.772337455,1,0.774317912
0.003529999,0,7746,88,0.772437176,1,0.774416766
0.003529999,0,7747,88,0.772536897,1,0.774515619
0.003529999,0,7748,88,0.772636617,1,0.774614472
0.003529999,0,7749,88,0.772736338,1,0.774713325
0.003529999,0,7750,88,0.772836059,1,0.774812179
0.003529999,0,7751,88,0.77293578,1,0.774911032
0.003529999,0,7752,88,0.773035501,1,0.775009885
0.003529999,0,7753,88,0.773135221,1,0.775108739
0.003529999,0,7754,88,0.773234942,1,0.775207592
0.003529999,0,7755,88,0.773334663,1,0.775306445
0.003529999,0,7756,88,0.773434384,1,0.775405299
0.003529999,0,7757,88,0.773534105,1,0.775504152
0.003529999,0,7758,88,0.773633825,1,0.775603005
0.003529999,0,7759,88,0.773733546,1,0.775701858
0.003529999,0,7760,88,0.773833267,1,0.775800712
0.003529999,0,7761,88,0.773932988,1,0.775899565
0.003529999,0,7762,88,0.774032708,1,0.775998418
0.003529999,0,7763,88,0.774132429,1,0.776097272
0.003529999,0,7764,88,0.77423215,1,0.776196125
0.003529999,0,7765,88,0.774331871,1,0.776294978
0.003529999,0,7766,88,0.774431592,1,0.776393832
0.003529999,0,7767,88,0.774531312,1,0.776492685
0.003529999,0,7768,88,0.774631033,1,0.776591538
0.003529999,0,7769,88,0.774730754,1,0.776690391
0.003529999,0,7770,88,0.774830475,1,0.776789245
0.003529999,0,7771,88,0.774930195,1,0.776888098
0.003529999,0,7772,88,0.775029916,1,0.776986951
0.003529999,0,7773,88,0.775129637,1,0.777085805
0.003529999,0,7774,88,0.775229358,1,0.777184658
0.003529999,0,7775,88,0.775329079,1,0.777283511
0.003529999,0,7776,88,0.775428799,1,0.777382365
0.003529999,0,7777,88,0.77552852,1,0.777481218
0.003529999,0,7778,88,0.775628241,1,0.777580071
0.003529999,0,7779,88,0.775727962,1,0.777678924
